mu,n,partition_like
-2,0.408415382573436,1.14435646563951
-1,0.475574765777429,0.832989703346953
0,0.503223382203788,0.788012470677744
1,0.537987619560657,0.877821058322263
2,0.630889940798355,1.39850796324379
3,0.80387891678588,3.00301517488867
4,1.06779279895127,4.58731973512356
5,1.37534296507882,0.927414814693657
6,1.4822582782176,0.65241466273118
